# origin_lat,origin_lon
0.0024600623484050256,0.003014963845891956
# x[m],y[m]
0.0,0.0
9.159164791668426e-05,0.8157735591093619
0.0,0.0
9.161875058199699e-05,12.443995222753054
0.0,0.0
1.2697909725864612e-09,0.5574811393387373
2.4788973108279606e-09,1.087314075997827
3.958453387812877e-09,1.7342274498816344
5.238961933052148e-09,2.292860597665345
6.635094741820602e-09,2.9006663164430218
9.164640283671097e-05,23.837267795642752
8.112816279342425e-09,3.54251691637131
9.653636318923806e-09,4.210227074288271
1.1241285392168364e-08,4.896520947383555
1.2841921073717453e-08,5.586695269977905
1.4418128413994822e-08,6.264652239852933
1.5950161975095073e-08,6.922054953788481
1.742180056597611e-08,7.5520823091496805
1.8823147329008094e-08,8.150702276379148
2.014720204781869e-08,8.715095466387773
2.1395364765682365e-08,9.246171359527047
2.2579028938212013e-08,9.74881083368202
9.167760511839545e-05,36.18770780625843
2.4061433379100156e-08,10.377110176375783
2.543033776004796e-08,10.956024735993626
2.669394923128505e-08,11.4894046460228
2.8140145656454242e-08,12.098574585327404
2.9435909845649763e-08,12.643292683736174
3.081973192907378e-08,13.22387462399806
3.2041438656785466e-08,13.735457321607567
-2.593731116358014,47.64688739541858
3.25841726737354e-08,13.962433301281768
3.392232437999924e-08,14.521278661147479
3.5207081332416196e-08,15.05681100800809
3.657970306964448e-08,15.627873720592929
3.8042603459398676e-08,16.2352550152067
3.944356400359632e-08,16.81568537541003
4.1023778364279925e-08,17.469025743776378
4.232137709293854e-08,18.00440651057838
4.37049095122368e-08,18.574165634659785
-10.97071637969232,54.223188257878235
4.418285531972695e-08,18.770704338576948
4.565821126688847e-08,19.376630464628633
4.71861412528739e-08,20.002838002514352
4.8766355613557506e-08,20.649054108128862
5.040657872562598e-08,21.318280066631402
5.210922445679392e-08,22.011364726349786
5.383784340457093e-08,22.713392609522753
5.554188917901334e-08,23.403779144199007
5.720011974423271e-08,24.074066163111357
5.880181752757622e-08,24.720070056643912
6.034669286491813e-08,25.34182114080825
6.183324915827537e-08,25.93886467542879
6.32558379571958e-08,26.509108855697495
6.4620011157423e-08,27.054918330527798
-17.850483378350425,55.01185932034973
6.50617489491942e-08,27.23144846671622
6.63444782527309e-08,27.74345558848973
6.794458288338278e-08,28.3809406827317
6.941718702134966e-08,28.96640350087897
7.077170475071846e-08,29.503936704512363
7.204786833407146e-08,30.009486515791515
7.351540334983768e-08,30.589825927959776
7.482212649845748e-08,31.10562255119704
7.621121081349931e-08,31.652978142624594
-23.243839692893292,55.31650493573909
7.720036552558675e-08,32.04211446893661
7.860494687135629e-08,32.59389619807382
7.991408388769068e-08,33.107237224362535
8.12547460163777e-08,33.63206801908941
8.26422371787279e-08,34.17426988852618
8.39871959919469e-08,34.698949103194494
-28.640523770251257,55.52877766322615
8.513107962454e-08,35.144473211287526
8.67903722915538e-08,35.789597940480405
8.809709544017357e-08,36.296693868356854
8.94348126502488e-08,36.81497640455425
9.080419980473951e-08,37.34459712913139
9.220134643794809e-08,37.88404024150259
9.360544501017473e-08,38.425211366541184
9.499525348553093e-08,38.95995549709733
9.634648835480789e-08,39.478965617575795
9.805854817006276e-08,40.13536790312493
9.965256985407385e-08,40.74523511069888
-34.034918103131766,55.73704867694363
1.0076729396467462e-07,41.17102349516856
1.0215101949339005e-07,41.698764627019656
1.0372601989981012e-07,42.29838502263554
-0.001526391368986362,42.82585331038522
-0.02973604484146324,43.407647891188866
-0.07290536386599353,43.981529992975425
-0.09787884488049767,44.52891590048014
-39.65349370981132,55.954293230447306
-0.12208907776413926,45.033707811530306
-0.1719139216428067,45.53416453297314
-0.2681137285705554,46.073910805714384
-0.3769223965602058,46.571032766024935
-0.48545629512333877,47.090103518813756
-0.6164602219091119,47.61175113265799
-0.8044940572721482,48.144494406939344
-1.0833544333295153,48.6956698165816
-45.04517087942244,56.16326151198307
-1.1549471180925253,48.80562599124436
-1.5007291002766934,49.242176560787826
-1.9384367006882846,49.67411909679541
-2.431678243099267,50.12840453358201
-2.826857651730441,50.47309758777674
-3.2369051361206638,50.81381924447742
-3.6574549163035193,51.159815887244584
-4.0930864817213335,51.51387658916764
-4.55866790815435,51.86326862536708
-5.066746996719461,52.198927508374084
-5.626574316146611,52.50542238825143
-6.242301936914381,52.76656451475536
-6.898542774563314,52.94833932270349
-50.66380754664569,56.29480269988482
-7.12147232087435,52.98526422555371
-7.800885375432221,53.05908371585343
-8.486282296303798,53.097099996333824
-9.168931523549636,53.12001890297089
-9.835918896885891,53.14117948088432
-10.481382669777979,53.175194047704714
-11.113962812327879,53.21954637448297
-11.747855741906527,53.24501182596444
-56.73532519089485,56.43904629747455
-12.397318935659829,53.254561371333764
-13.074778074949023,53.2531668365436
-13.778828782966068,53.257441396008474
-14.488069579027668,53.2627770158928
-15.183877206031154,53.2715383450624
-15.859016070654441,53.280239042152
-62.355060936062515,56.57246707759696
-16.51650863593453,53.28869721109931
-17.1664603085905,53.29715538002404
-17.822273727745912,53.3055832329487
-18.49753471210236,53.31422329800119
-19.193372869057594,53.32310589119601
-19.894889592934557,53.33214006445998
-68.19681033006874,56.71104157994765
-20.586178790377335,53.340931709600504
-21.26043228706954,53.349571774636075
-21.918749160479233,53.357999627546015
-22.56735751625822,53.36624558435806
-23.215324743517847,53.37440059313001
-23.871107632775054,53.382858762035276
-24.54316297454895,53.39140787901282
-25.233047795252286,53.400199524124965
-25.934289749795717,53.40920338134347
-26.63547064448355,53.41826787058138
-74.26857221464442,56.7930464046373
-27.326759841963067,53.427029199673854
-28.004066331657828,53.43572989670496
-28.66745117342753,53.44415774959261
-29.321188557424776,53.452615918465185
-29.972788846348646,53.461043771317264
-30.63037300149097,53.46950194019242
-31.301909334495754,53.478051057133236
-31.989168581283682,53.486812386190806
-32.686960653811255,53.49575561134056
-33.385302265076284,53.504820100534616
-34.07515655589735,53.51352079756381
-80.33969297100374,56.84543248557589
-34.75237145583836,53.52222149455901
-35.416855375110444,53.530649347414396
-36.072455084851505,53.53910751625681
-36.72552081043322,53.54753536907812
-37.385364180405155,53.55599353792394
-38.05854912964661,53.56457297084513
-38.74638844513373,53.57330398385603
-39.443295149736834,53.58209562890825
-40.13956072582063,53.59082664193166
