# origin_lat,origin_lon
0.0007038422017336752,1.4019218519182493e-05
# x[m],y[m]
0.0,0.0
-9.099350302046304e-05,-0.5407088066086883
-0.0002509178630549667,-1.1288697506124177
-0.0004117962834908978,-1.7547817082505477
-0.0005416677437052289,-2.2575576051543287
-0.0007027846791664606,-2.87599666589553
-0.0008953856049410048,-3.609719940327301
-0.0010309814269677882,-4.123796130611705
-0.0012273985939535257,-4.870153602941161
-0.00141260555224367,-5.575933093540376
-0.0015773002138163039,-6.2149188312466155
-0.0017374630887612608,-6.791302004684634
-0.00185218884162612,-7.315950904067585
-0.002014975382537525,-7.950571136081528
-0.002165955427039596,-8.531569922308831
-0.002310018534244026,-9.07941814968513
-0.002452889066020219,-9.612964798517345
-0.002598383263631983,-10.151945592456151
-0.0027540143520239425,-10.71901417128331
-0.0029265800109192323,-11.340454517188
-0.003108328499955109,-11.860495382784634
-0.003244878382285634,-12.441206166900274
-0.003429131279924478,-13.092879155524805
-0.003628172112418217,-13.81547645364352
-0.0037667493726537007,-14.317808978875423
-0.0039700834765005084,-15.050869090550098
-0.004155409691976677,-15.729114063475413
-0.004323562821832939,-16.344286573950324
-0.004475616183938679,-16.90687217253966
-0.004616340079838817,-17.428061257081396
-0.004790456086618827,-18.074481996669864
-0.004954315945043004,-18.68453489066014
-0.005114955849895993,-19.279335041237612
-0.005276907587667051,-19.881179875045987
-0.005447445868221,-20.515174839317535
-0.005585546098198064,-21.029201766082817
-0.0057371224300461375,-21.59074904126965
-0.005905991104998292,-22.21146559239374
-0.0060948950464380135,-22.898919053888758
-0.006296440286966895,-23.631520635885686
-0.006495600376697952,-24.354913729312912
-0.00668116510699594,-25.0309077383656
-0.006850272296939072,-25.65109754878552
-0.007004710809615583,-26.224070170901424
-0.007151278324708626,-26.760360418797212
-0.007290451872387799,-27.26873340937073
-0.0074681456050589455,-27.918379014709327
-0.007641903838936473,-28.553776094524405
-0.007817450935879789,-29.196289858098314
-0.007954239332739263,-29.69703458221469
-0.008098660212063931,-30.22577993268566
-0.008254052784933108,-30.794659893215023
-0.008424114035037978,-31.414986125687815
-0.008612660203600676,-32.09453847661993
-0.008813609156157268,-32.81756777790612
-0.009012888503159778,-33.53797474417575
-0.00920167318674589,-34.21976290097459
-0.009376266223225547,-34.85192753603659
-0.009519494527163278,-35.4413769105398
-0.00971245322432202,-35.998513206016675
-0.009813822132356872,-36.5322910144385
-0.01000344161837124,-37.05139587317228
-0.010096820271318837,-37.5663133327828
-0.010285366439473816,-38.08717652019822
-0.010391982679136436,-38.62460361853471
-0.01058219845286662,-39.18956144504364
-0.01072816968009694,-39.79373682225546
-0.01091802768131633,-40.44824435797882
-0.011116114452706922,-41.156339233975594
-0.0113200448434675,-41.88938797714588
-0.011517773842203786,-42.59722516704275
