# origin_lat,origin_lon
0.0024600623484050256,0.003014963845891956
# x[m],y[m]
0.0,0.0
1.3496417165853208e-09,0.5925264488757639
2.59167321045392e-09,1.1366685430620245
4.0989404888024065e-09,1.7955870575831039
5.418601968372437e-09,2.371166855912817
6.909551500970249e-09,3.0199901385343875
8.567588956772448e-09,3.739783204569446
9.74304597907247e-09,4.248910305230497
-3.051902247571107e-05,4.752247047654865
-3.051729115323145e-05,5.499081996135482
-3.051558889371912e-05,6.231425891018602
-3.051395340178777e-05,6.933241562109569
-3.0512392160427323e-05,7.6015580402607625
-3.051090362476244e-05,8.237254489811905
2.0437928275364718e-08,8.838906058212292
-3.0508160988265114e-05,9.404784732794823
2.3021683999714763e-08,9.936588210214975
2.4579304558589736e-08,10.596264625028795
2.601637656379775e-08,11.203524655595634
2.7341638216465644e-08,11.76240033147302
2.85468340890095e-08,12.26964783940798
-3.0500008729387316e-05,12.846925334393552
3.121367514009596e-08,13.388945307760098
-3.049744018102957e-05,13.922840589988388
3.380723116736726e-08,14.473258098598487
-3.049470077911498e-05,15.065875495509413
-3.0493451361185906e-05,15.585734464315879
-3.049206831154015e-05,16.160071306165456
-3.0490522953429266e-05,16.800436421519887
4.068810591988811e-08,17.330360306213993
-3.048784500858669e-05,17.906819268883382
-3.0486344355305883e-05,18.524932431642522
-3.0484759699428604e-05,19.176241627224318
-3.048311310370577e-05,19.851500472057168
-3.048143879678157e-05,20.53649075664897
-3.0479773759109394e-05,21.216115107168086
-3.0478147536430073e-05,21.87836838297725
5.3349228301782265e-08,22.515125892938105
-3.0475086655613253e-05,23.120839806907835
5.625779406580844e-08,23.693357688054764
-3.04723273634287e-05,24.236408405819542
5.889103407830772e-08,24.756024846532142
-3.046978937463622e-05,25.258815900745816
-3.0468158710440298e-05,25.913884281779648
-3.0466537315496403e-05,26.563768624811075
-3.0464892795699805e-05,27.221504814875463
6.630691847109178e-08,27.728479478704934
-3.0462306384720966e-05,28.2530374293265
6.899804303138707e-08,28.799877648554844
-3.0459486745843546e-05,29.373547538146845
-3.045795900896698e-05,29.978927975987737
-3.0456345048735645e-05,30.61717097052245
-3.0454660603567044e-05,31.281849527268395
-3.045293155012308e-05,31.962595570220863
-3.0451193275704445e-05,32.64546373399295
-3.0449485029800177e-05,33.315053484636
-3.04478328821816e-05,33.961239274238736
-3.044625348853594e-05,34.577685056353836
8.517086016447655e-08,35.15996469327148
-3.0443350812609136e-05,35.70744154874588
8.790461362861164e-08,36.2220558475264
8.955203006646961e-08,36.86032915807279
9.107155979280825e-08,37.447883781028004
9.247203756346298e-08,37.98844858583246
-3.0435860146594554e-05,38.60386362354942
9.548493069011403e-08,39.14812698178252
9.698273560702129e-08,39.72303982785456
9.838495136243053e-08,40.26033050339432
9.979909162434987e-08,40.80122878432761
1.013265388367924e-07,41.38441790159661
-6.095709913219587e-05,41.93083369666124
1.0439509575294204e-07,42.552766676895764
-0.004701503287174449,43.11673544275266
-0.028362197103912464,43.74967313529978
-0.06676884722905661,44.27468582619717
-0.13173653603568278,44.845536326870196
-0.23392020897299115,45.463012853651506
-0.3876994629207287,46.12359874922104
-0.6074233648574444,46.81334864823059
-0.902159303985487,47.49776292937826
-1.2718767504868889,48.13567244876205
-1.709401170981482,48.69412370163354
-2.197971634103884,49.166507797395205
-2.7079741079927837,49.586566457002185
-3.2263417827195515,49.9668505092678
-3.7407405666727964,50.31766739814081
-4.235997084788155,50.64717213073141
-4.706158000784384,50.95397017048508
-5.157878839364272,51.2243283641136
-5.739870887787438,51.50775275913197
-6.296919983958195,51.68646564963255
-6.812387316236114,51.74991706349495
-7.383999189496515,51.68983072977591
-7.923310397109723,51.654057837362714
-8.450134863412536,51.64847969257976
-8.998788229368712,51.66530508050675
-9.555715206220478,51.699622807211135
-10.087149691784987,51.741549852787266
-10.652228159856293,51.778353492468895
-11.158719692882638,51.82297866301908
-11.67812538616434,51.86590613694495
-12.189379588215399,51.91356290867535
-12.69519946280617,51.954428893766305
-13.231488207185889,52.00287388186196
-13.74939793392197,52.04646830803457
-14.332092171395251,52.09645941284272
-14.938172334988437,52.149300222809664
-15.492107378726121,52.197866474989354
-16.14254753012038,52.254890894681104
-16.885035419442342,52.32004000574328
-17.3933282183483,52.364665176277214
-17.893316876389157,52.408532446495585
-18.629485070283497,52.4731055533107
-19.337168839836654,52.52458214298955
-20.01310148256292,52.567206457164176
-20.662564676258146,52.61495417724902
-21.296640785406918,52.66182273295262
-21.927541781878872,52.70666011586064
-22.56769334705388,52.747526101254195
-23.228910563693983,52.79218158816193
-23.91784895649444,52.829834076429236
-24.62586855532672,52.87351945107201
-25.334193453461126,52.91671976952457
-26.02703967730213,52.94221553709293
-26.699675087715743,52.963861171119824
-27.355061087853148,52.99220664369021
-28.002692485858226,53.02049148421506
-28.65453701417127,53.04471397917704
-29.322165516186537,53.04492619289443
-30.01079860986885,53.024675098750414
-30.71207109439893,53.02015801471452
-31.40925256834706,53.01961232819967
-32.09248186443934,53.019127273670634
-32.75959135766923,53.01858158707549
-33.415130007557295,53.018005584436935
-34.06810414335619,53.01742958178888
-34.72990142883317,53.01685357915858
-35.40980296260834,53.01627757656834
-36.10643489784687,53.0157015740143
-36.80679148450865,53.01512557146525
-37.497866972554164,53.01451925287844
-38.17419650457152,53.013943250264624
-38.83636014922453,53.013367247613466
-39.49137979033755,53.012760928930206
-40.149635603998725,53.01221524227456
-40.82166041594538,53.01160892362443
-41.509866090621706,53.01103292102044
-42.20594848715695,53.01045691843111
-42.898825241080104,53.00988091583043
-43.5805585706761,53.00927459718821
-44.2491029706566,53.00869859452328
-44.90784726321528,53.008122591832
-45.56451552055916,53.00754658913246
-46.22878573039498,53.00694027043535
-46.906611229008746,53.00639458378934
-47.59594651111299,53.005788265142755
-48.287785247453755,53.00521226250986
-48.972754749621465,53.004605943845625
-49.64673347710947,53.00406025717594
-50.31085103731604,53.00345393845677
-50.970541757722664,53.00287793573576
-51.63365183025601,53.00230193301897
-52.30763055775666,53.00172593032327
-52.99342436804461,53.00114992765058
-53.68492727518513,53.000573924987
-54.37285818055694,52.99996760629991
-55.051538517240424,52.999391603599946
-55.71999132748571,52.99878528486175
